#id num_p mvir mbound_vir rvir vmax rvmax vrms x y z vx vy vz Jx Jy Jz E Spin PosUncertainty VelUncertainty bulk_vx bulk_vy bulk_vz BulkVelUnc n_core m200b m200c m500c m2500c Xoff Voff spin_bullock b_to_a c_to_a A[x] A[y] A[z] b_to_a(500c) c_to_a(500c) A[x](500c) A[y](500c) A[z](500c) Rs Rs_Klypin T/|U| M_pe_Behroozi M_pe_Diemer Halfmass_Radius idx i_so i_ph num_cp mmetric
#a = 1.000000
#Om = 0.307081; Ol = 0.692919; h = 0.700000
#FOF linking length: 0.280000
#Unbound Threshold: 0.500000; FOF Refinement Threshold: 0.700000
#Particle mass: 8.77845e+09 Msun/h
#Box size: 60.000000 Mpc/h
#Total particles processed: 2097152
#Force resolution assumed: 0.001 Mpc/h
#Units: Masses in Msun / h
#Units: Positions in Mpc / h (comoving)
#Units: Velocities in km / s (physical, peculiar)
#Units: Halo Distances, Lengths, and Radii in kpc / h (comoving)
#Units: Angular Momenta in (Msun/h) * (Mpc/h) * km/s (physical)
#Units: Spins are dimensionless
#Units: Total energy in (Msun/h)*(km/s)^2 (physical)
#Note: idx, i_so, and i_ph are internal debugging quantities
#Np is an internal debugging quantity.
#Rockstar Version: 0.99.9-RC3+
10 22 1.492e+11 1.492e+11 107.929749 97.116722 32.026321 84.895988 14.000539 7.172335 6.276680 124.370148 -249.984558 -210.492432 -1.66565e+10 -7.21842e+08 -8.52468e+09 -3.50421e+14 0.00947252 0.010631 25.311093 124.370148 -249.984558 -210.492432 25.311093 15 1.492336e+11 1.404551e+11 1.228982e+11 3.511378e+10 10.944619 0.000006 0.010660 0.338739 0.290910 -7.888712 -13.110396 21.203873 0.688695 0.380675 -14.763193 -18.135492 21.077047 8.928000 8.928000 0.591188 2.125713e+11 7.022756e+10 43.633251 37 -1 -1 22 10000000000.000000
11 52 2.282e+11 2.282e+11 124.351006 90.656746 110.259529 81.301735 10.128699 7.759531 3.018132 284.858276 -239.635696 -391.709015 -9.12221e+10 -2.59693e+11 6.19885e+10 -3.8602e+14 0.0517856 0.020884 18.107336 284.858276 -239.635696 -391.709015 18.107336 24 3.423593e+11 9.656290e+10 0.000000e+00 0.000000e+00 35.132244 0.000007 0.079113 0.582839 0.319526 49.923195 7.950591 -0.804027 0.000000 0.000000 0.000000 0.000000 0.000000 35.711475 35.711475 0.652815 3.047813e+11 2.545749e+11 80.525299 39 -1 -1 52 10000000000.000000
12 145 8.954e+11 8.954e+11 196.121368 171.244247 46.352764 154.293106 12.327182 8.132458 3.026522 146.958710 -279.101776 -320.127869 1.00136e+11 -8.91918e+11 1.48271e+12 -8.64054e+15 0.0493726 0.008189 15.894989 147.288727 -279.155212 -320.586182 15.744226 99 1.018300e+12 7.461678e+11 5.793774e+11 3.160240e+11 8.151133 0.567296 0.049802 0.908173 0.892708 16.054661 16.837952 10.046178 0.605672 0.499773 0.090023 25.452600 -4.472502 19.933744 18.437782 0.550239 1.049871e+12 4.828145e+11 68.034798 40 -1 -1 145 10000000000.000000
13 55 3.160e+11 3.160e+11 138.598648 144.496246 23.509064 114.524956 12.873863 9.244060 3.138572 133.115707 -280.354492 -288.286652 1.39847e+11 4.40433e+10 1.01519e+11 -1.83225e+15 0.031611 0.004664 20.869587 133.115707 -280.354492 -288.286652 20.869587 34 4.038085e+11 2.721318e+11 2.106827e+11 1.228982e+11 23.102535 0.000016 0.029071 0.597530 0.416516 -2.670134 12.999279 4.823383 0.474045 0.170710 0.963846 10.668822 8.435689 6.579876 6.579876 0.520236 4.791060e+11 1.228982e+11 48.900486 41 -1 -1 55 10000000000.000000
14 124 7.637e+11 7.637e+11 185.993576 172.291077 50.879112 165.672897 14.365499 9.050499 3.123423 -4.622943 -233.824692 -206.169479 4.03293e+11 -3.91941e+10 -4.10681e+11 -6.98755e+15 0.0219964 0.007491 18.402816 -4.622943 -233.824692 -206.169479 18.402816 85 9.129583e+11 7.198325e+11 6.408265e+11 2.984671e+11 13.498706 0.000007 0.021610 0.768981 0.629840 16.846588 10.365483 13.413344 0.737024 0.458395 16.372692 4.620088 11.643937 13.676694 13.676694 0.597657 1.126534e+12 3.599162e+11 58.829811 43 -1 -1 124 10000000000.000000
15 149 7.988e+11 7.988e+11 188.801437 146.301056 125.247345 132.611588 14.111779 10.238125 3.386139 40.987396 -214.788284 -219.807663 -1.55948e+12 1.73362e+12 -4.68438e+11 -5.72116e+15 0.0733322 0.011250 14.379987 40.987396 -214.788284 -219.807663 14.379987 89 9.480721e+11 6.847187e+11 3.950300e+11 0.000000e+00 8.458389 0.000008 0.082659 0.665783 0.307394 33.102997 -27.429590 -5.523422 0.387023 0.083134 -16.097120 32.889191 4.264335 32.773575 32.773575 0.550585 8.837115e+11 6.320481e+11 90.921349 45 -1 -1 175 10000000000.000000
16 26 1.317e+11 1.317e+11 103.519447 80.777466 81.012627 67.924438 14.046854 10.850422 3.118668 181.976273 -241.553848 -238.382523 5.23795e+09 -1.10371e+11 9.83618e+10 -1.73154e+14 0.071932 0.023179 22.290427 181.976273 -241.553848 -238.382523 22.290427 13 1.316767e+11 1.141198e+11 1.755689e+10 0.000000e+00 13.188994 0.000007 0.103749 0.353642 0.065208 -17.688637 34.564602 33.706573 0.000000 0.000000 0.000000 0.000000 0.000000 17.204399 17.204399 0.618805 1.534713e+11 8.778445e+10 64.411003 46 45 -1 26 6.214676
17 94 6.408e+11 6.408e+11 175.428085 151.806610 40.960361 129.112534 11.726130 12.315235 0.221180 0.947386 -135.739288 -296.284241 1.44001e+11 3.54764e+10 -3.91094e+11 -5.92422e+15 0.0227684 0.007700 15.767071 0.947386 -135.739288 -296.284241 15.767071 71 7.022756e+11 5.530421e+11 3.774731e+11 2.194611e+11 22.620722 0.000013 0.020989 0.794868 0.558690 14.460795 -7.510095 -2.429809 0.764825 0.505174 -6.476123 9.318327 5.673920 17.158558 17.158558 0.470694 7.107443e+11 3.072456e+11 74.391693 47 -1 -1 94 10000000000.000000
18 90 5.969e+11 5.969e+11 171.327789 159.886353 41.356174 140.155991 14.139386 12.115364 3.315920 140.548141 -189.118240 -234.027893 -1.58046e+11 6.16404e+11 6.7437e+10 -4.83586e+15 0.0375794 0.007601 17.791265 140.548141 -189.118240 -234.027893 17.791265 66 7.022756e+11 5.267067e+11 3.862516e+11 2.545749e+11 15.138506 0.000005 0.036141 0.741414 0.438698 -10.545833 -2.098800 21.364618 0.819302 0.416250 15.735912 -3.805198 -10.933040 12.235012 12.235012 0.544066 8.219838e+11 2.633534e+11 51.432930 49 -1 -1 90 10000000000.000000
19 31 1.756e+11 1.580e+11 110.005829 85.597992 82.451378 59.652687 15.286180 14.456382 4.361591 238.991684 -42.911827 -131.478867 -3.64474e+10 -7.75181e+10 6.44756e+10 -4.63983e+14 0.0540984 0.014170 21.127535 238.991684 -42.911827 -131.478867 21.127535 18 1.580120e+11 1.404551e+11 7.022756e+10 1.755689e+10 5.254035 13.497592 0.055487 0.333422 0.054181 -3.240333 17.424723 15.714357 0.720085 0.000000 -4.098733 1.203273 7.767283 18.602631 18.602631 0.377303 1.815222e+11 1.141198e+11 62.338169 55 -1 -1 31 10000000000.000000
